0,87
1,66
2,66
3,59
4,83
5,56
6,86
7,93
8,92
9,69
10,88
11,100
12,58
13,79
14,72
15,59
16,80
17,94
18,68
19,93
20,108
21,64
22,101
23,92
24,82
25,102
26,90
27,55
28,75
29,58
30,104
31,64
32,82
33,70
34,106
35,86
36,100
37,86
38,100
39,88
40,91
41,110
42,84
43,95
44,79
45,65
46,99
47,97
48,66
49,81
50,74
51,60
52,94
53,56
54,83
55,98
56,55
57,55
58,71
59,75
60,80
61,84
62,89
63,88
64,106
65,105
66,104
67,64
68,109
69,79
70,93
71,57
72,92
73,62
74,97
75,101
76,104
77,75
78,68
79,59
80,89
81,55
82,97
83,102
84,98
85,57
86,102
87,97
88,99
89,75
90,76
91,79
92,95
93,96
94,93
95,82
96,55
97,74
98,89
99,81
