0,552
1,449
2,661
3,626
4,506
5,550
6,666
7,617
8,582
9,507
10,555
11,494
12,513
13,493
14,573
15,499
16,477
17,636
18,647
19,579
20,653
21,505
22,635
23,544
24,546
25,539
26,529
27,625
28,477
29,509
30,449
31,559
32,649
33,555
34,660
35,571
36,504
37,579
38,662
39,545
40,647
41,516
42,496
43,602
44,640
45,596
46,590
47,590
48,602
49,663
50,662
51,510
52,470
53,599
54,658
55,521
56,459
57,543
58,626
59,448
60,663
61,545
62,615
63,496
64,580
65,529
66,466
67,663
68,519
69,470
70,535
71,626
72,614
73,457
74,643
75,640
76,562
77,568
78,643
79,653
80,557
81,491
82,580
83,464
84,456
85,452
86,585
87,654
88,510
89,605
90,608
91,600
92,556
93,490
94,475
95,571
96,504
97,450
98,605
99,474
