0,446
1,446
2,446
3,446
4,446
5,445
6,446
7,445
8,446
9,446
10,445
11,445
12,446
13,446
14,445
15,445
16,446
17,446
18,446
19,446
20,446
21,446
22,446
23,446
24,446
25,446
26,445
27,446
28,446
29,445
30,445
31,445
32,445
33,446
34,446
35,446
36,446
37,446
38,445
39,445
40,446
41,445
42,446
43,445
44,446
45,445
46,446
47,445
48,445
49,445
50,446
51,445
52,446
53,445
54,446
55,446
56,445
57,446
58,445
59,446
60,446
61,446
62,445
63,446
64,445
65,446
66,445
67,446
68,445
69,446
70,446
71,446
72,445
73,445
74,445
75,446
76,446
77,446
78,446
79,445
80,446
81,445
82,446
83,445
84,445
85,445
86,446
87,445
88,446
89,445
90,445
91,445
92,445
93,445
94,445
95,446
96,446
97,445
98,446
99,446
