0,45
1,45
2,46
3,72
4,34
5,40
6,28
7,59
8,44
9,42
10,87
11,57
12,45
13,61
14,48
15,62
16,25
17,86
18,88
19,86
20,78
21,67
22,53
23,60
24,70
25,64
26,46
27,41
28,74
29,30
30,40
31,78
32,48
33,29
34,72
35,69
36,69
37,81
38,40
39,39
40,65
41,43
42,39
43,42
44,48
45,26
46,67
47,61
48,41
49,36
50,28
51,72
52,68
53,46
54,82
55,55
56,42
57,64
58,83
59,26
60,52
61,42
62,33
63,52
64,70
65,37
66,84
67,26
68,61
69,33
70,49
71,54
72,59
73,68
74,67
75,70
76,46
77,71
78,45
79,25
80,82
81,23
82,55
83,74
84,57
85,27
86,87
87,76
88,87
89,28
90,81
91,75
92,47
93,23
94,64
95,41
96,84
97,78
98,38
99,45
