0,76
1,91
2,95
3,69
4,86
5,82
6,68
7,93
8,90
9,71
10,93
11,88
12,86
13,70
14,99
15,73
16,86
17,91
18,71
19,75
20,72
21,80
22,99
23,82
24,97
25,87
26,89
27,74
28,98
29,72
30,71
31,75
32,80
33,68
34,82
35,82
36,73
37,75
38,74
39,86
40,67
41,74
42,72
43,77
44,90
45,76
46,77
47,95
48,74
49,71
50,86
51,81
52,73
53,95
54,91
55,76
56,83
57,85
58,96
59,80
60,94
61,98
62,67
63,94
64,80
65,72
66,70
67,80
68,78
69,95
70,77
71,88
72,92
73,83
74,85
75,84
76,98
77,78
78,70
79,92
80,86
81,90
82,94
83,89
84,69
85,68
86,77
87,94
88,86
89,88
90,98
91,84
92,94
93,82
94,97
95,67
96,80
97,98
98,84
99,69
