0,535
1,525
2,665
3,588
4,621
5,467
6,499
7,517
8,583
9,485
10,462
11,648
12,628
13,523
14,455
15,501
16,545
17,584
18,643
19,491
20,609
21,465
22,546
23,660
24,632
25,622
26,512
27,585
28,619
29,560
30,498
31,659
32,545
33,459
34,460
35,532
36,606
37,495
38,460
39,525
40,452
41,571
42,588
43,588
44,531
45,468
46,660
47,623
48,451
49,659
50,640
51,457
52,594
53,566
54,629
55,508
56,461
57,524
58,485
59,567
60,642
61,599
62,610
63,609
64,624
65,582
66,619
67,650
68,649
69,559
70,607
71,582
72,532
73,534
74,619
75,614
76,631
77,518
78,465
79,584
80,458
81,662
82,568
83,468
84,528
85,512
86,467
87,541
88,497
89,499
90,632
91,637
92,546
93,502
94,447
95,635
96,448
97,526
98,645
99,632
