0,152
1,139
2,147
3,123
4,144
5,117
6,111
7,81
8,113
9,91
10,89
11,145
12,82
13,145
14,103
15,75
16,102
17,96
18,126
19,130
20,96
21,85
22,103
23,89
24,144
25,103
26,79
27,113
28,67
29,146
30,118
31,136
32,95
33,86
34,124
35,84
36,95
37,150
38,101
39,137
40,152
41,85
42,84
43,73
44,76
45,116
46,132
47,142
48,84
49,74
50,122
51,95
52,67
53,79
54,127
55,130
56,95
57,74
58,75
59,113
60,74
61,139
62,115
63,115
64,141
65,141
66,76
67,146
68,89
69,82
70,69
71,99
72,147
73,147
74,132
75,120
76,97
77,87
78,129
79,142
80,143
81,83
82,103
83,113
84,81
85,88
86,123
87,94
88,68
89,92
90,149
91,141
92,88
93,75
94,71
95,129
96,70
97,128
98,117
99,79
