0,446
1,446
2,446
3,445
4,445
5,446
6,446
7,446
8,445
9,446
10,445
11,445
12,445
13,446
14,446
15,446
16,445
17,446
18,445
19,445
20,446
21,445
22,446
23,446
24,446
25,445
26,445
27,445
28,445
29,446
30,445
31,446
32,446
33,446
34,445
35,445
36,445
37,445
38,446
39,445
40,446
41,446
42,445
43,446
44,445
45,446
46,445
47,445
48,445
49,445
50,445
51,445
52,445
53,446
54,445
55,445
56,445
57,445
58,446
59,446
60,446
61,446
62,445
63,445
64,446
65,446
66,446
67,446
68,446
69,446
70,446
71,445
72,446
73,446
74,446
75,446
76,445
77,446
78,446
79,446
80,445
81,446
82,446
83,446
84,445
85,445
86,445
87,445
88,446
89,445
90,445
91,445
92,445
93,446
94,446
95,445
96,445
97,446
98,445
99,446
