0,1061
1,1006
2,1013
3,1038
4,1054
5,1002
6,1034
7,1048
8,1047
9,1010
10,1017
11,1040
12,1063
13,998
14,1052
15,1053
16,1057
17,1027
18,1025
19,1014
20,1051
21,1015
22,1010
23,1063
24,1024
25,1002
26,1034
27,1019
28,1042
29,1032
30,1042
31,1063
32,1004
33,1059
34,1037
35,1015
36,1026
37,1000
38,1045
39,1037
40,998
41,1049
42,1048
43,988
44,1042
45,1035
46,1007
47,1009
48,1061
49,1011
50,994
51,1054
52,1052
53,1024
54,1059
55,1059
56,1000
57,996
58,1008
59,1051
60,1011
61,1055
62,989
63,1062
64,1062
65,1027
66,992
67,1034
68,998
69,1047
70,991
71,1047
72,1061
73,1031
74,1033
75,1057
76,1063
77,1047
78,1035
79,1049
80,1009
81,1057
82,995
83,992
84,1049
85,992
86,998
87,1008
88,1022
89,1044
90,1008
91,1011
92,1016
93,1008
94,1025
95,1057
96,1058
97,1051
98,1047
99,1058
