0,140
1,125
2,142
3,131
4,116
5,105
6,166
7,138
8,176
9,75
10,117
11,98
12,127
13,163
14,160
15,157
16,117
17,128
18,123
19,73
20,74
21,122
22,128
23,148
24,110
25,178
26,167
27,92
28,163
29,103
30,162
31,149
32,81
33,157
34,82
35,153
36,147
37,126
38,72
39,89
40,173
41,114
42,99
43,130
44,100
45,82
46,135
47,93
48,141
49,80
50,165
51,116
52,143
53,163
54,108
55,135
56,81
57,71
58,68
59,99
60,80
61,115
62,161
63,126
64,128
65,110
66,101
67,132
68,157
69,159
70,79
71,75
72,102
73,119
74,162
75,107
76,159
77,71
78,108
79,85
80,86
81,91
82,108
83,81
84,147
85,75
86,127
87,172
88,119
89,134
90,110
91,173
92,132
93,134
94,88
95,132
96,97
97,108
98,145
99,156
