1,38
2,34
3,42
4,29
5,20
6,78
7,76
8,67
9,24
10,49
11,60
12,23
13,36
14,75
15,33
16,5
17,18
18,85
19,25
20,7
21,88
22,11
23,72
24,74
25,37
26,20
27,50
28,74
29,37
30,33
31,1
32,7
33,67
34,64
35,57
36,19
37,52
38,44
39,18
40,75
41,25
42,77
43,30
44,60
45,84
46,85
47,87
48,12
49,13
50,22
51,41
52,11
53,55
54,23
55,85
56,2
57,64
58,67
59,75
60,33
61,10
62,75
63,40
64,76
65,72
66,29
67,27
68,34
69,5
70,44
71,42
72,52
73,53
74,71
75,22
76,48
77,88
78,41
79,81
80,12
81,85
82,54
83,22
84,50
85,76
86,39
87,73
88,51
89,16
90,58
91,83
92,26
93,65
94,55
95,34
96,47
97,17
98,61
99,14
100,21
