0,87
1,50
2,35
3,37
4,66
5,84
6,70
7,86
8,76
9,92
10,88
11,70
12,60
13,95
14,61
15,37
16,41
17,58
18,39
19,96
20,63
21,78
22,96
23,95
24,52
25,95
26,47
27,100
28,98
29,60
30,101
31,87
32,88
33,76
34,35
35,60
36,85
37,88
38,59
39,73
40,86
41,75
42,37
43,90
44,50
45,42
46,96
47,79
48,70
49,53
50,99
51,40
52,47
53,52
54,93
55,90
56,85
57,65
58,53
59,70
60,94
61,40
62,62
63,79
64,73
65,86
66,43
67,89
68,60
69,56
70,49
71,98
72,100
73,42
74,97
75,53
76,40
77,64
78,75
79,90
80,94
81,71
82,83
83,62
84,59
85,44
86,56
87,91
88,74
89,76
90,101
91,38
92,40
93,91
94,81
95,48
96,99
97,83
98,97
99,82
