0,99
1,76
2,99
3,86
4,82
5,68
6,81
7,72
8,98
9,94
10,81
11,94
12,78
13,72
14,68
15,99
16,84
17,93
18,86
19,96
20,82
21,67
22,82
23,83
24,68
25,93
26,75
27,99
28,67
29,97
30,77
31,80
32,99
33,79
34,81
35,87
36,84
37,93
38,87
39,89
40,75
41,98
42,82
43,91
44,78
45,85
46,80
47,69
48,84
49,94
50,78
51,67
52,86
53,91
54,80
55,84
56,99
57,75
58,68
59,77
60,98
61,83
62,87
63,91
64,97
65,90
66,91
67,89
68,91
69,84
70,89
71,81
72,95
73,89
74,83
75,77
76,93
77,73
78,74
79,95
80,79
81,82
82,68
83,98
84,73
85,96
86,78
87,91
88,89
89,90
90,90
91,70
92,98
93,76
94,81
95,67
96,91
97,90
98,94
99,93
