0,877
1,877
2,877
3,877
4,877
5,877
6,877
7,877
8,877
9,877
10,877
11,877
12,877
13,877
14,877
15,877
16,877
17,877
18,877
19,877
20,877
21,877
22,877
23,877
24,877
25,877
26,877
27,877
28,877
29,877
30,877
31,877
32,877
33,877
34,877
35,877
36,877
37,877
38,877
39,877
40,877
41,877
42,877
43,877
44,877
45,877
46,877
47,877
48,877
49,877
50,877
51,877
52,877
53,877
54,877
55,877
56,877
57,877
58,877
59,877
60,877
61,877
62,877
63,877
64,877
65,877
66,877
67,877
68,877
69,877
70,877
71,877
72,877
73,877
74,877
75,877
76,877
77,877
78,877
79,877
80,877
81,877
82,877
83,877
84,877
85,877
86,877
87,877
88,877
89,877
90,877
91,877
92,877
93,877
94,877
95,877
96,877
97,877
98,877
99,877
