0,568
1,568
2,568
3,568
4,568
5,568
6,568
7,568
8,568
9,568
10,568
11,568
12,568
13,568
14,568
15,568
16,568
17,568
18,568
19,568
20,568
21,568
22,568
23,568
24,568
25,568
26,568
27,568
28,568
29,568
30,568
31,568
32,568
33,568
34,568
35,568
36,568
37,568
38,568
39,568
40,568
41,568
42,568
43,568
44,568
45,568
46,568
47,568
48,568
49,568
50,568
51,568
52,568
53,568
54,568
55,568
56,568
57,568
58,568
59,568
60,568
61,568
62,568
63,568
64,568
65,568
66,568
67,568
68,568
69,568
70,568
71,568
72,568
73,568
74,568
75,568
76,568
77,568
78,568
79,568
80,568
81,568
82,568
83,568
84,568
85,568
86,568
87,568
88,568
89,568
90,568
91,568
92,568
93,568
94,568
95,568
96,568
97,568
98,568
99,568
