0,456460
1,456459
2,456463
3,456461
4,456461
5,456458
6,456458
7,456458
8,456461
9,456457
10,456462
11,456457
12,456464
13,456464
14,456459
15,456458
16,456464
17,456457
18,456462
19,456460
20,456463
21,456460
22,456459
23,456462
24,456464
25,456464
26,456462
27,456459
28,456463
29,456462
30,456458
31,456463
32,456462
33,456462
34,456457
35,456461
36,456461
37,456464
38,456458
39,456462
40,456464
41,456459
42,456462
43,456458
44,456459
45,456463
46,456463
47,456461
48,456458
49,456464
50,456460
51,456461
52,456463
53,456462
54,456461
55,456458
56,456460
57,456457
58,456462
59,456464
60,456464
61,456462
62,456461
63,456464
64,456462
65,456463
66,456463
67,456459
68,456459
69,456461
70,456458
71,456457
72,456458
73,456460
74,456457
75,456463
76,456457
77,456462
78,456463
79,456463
80,456457
81,456457
82,456458
83,456463
84,456462
85,456460
86,456459
87,456463
88,456463
89,456462
90,456463
91,456459
92,456463
93,456464
94,456461
95,456460
96,456459
97,456458
98,456460
99,456461
