0,101
1,103
2,82
3,67
4,94
5,99
6,66
7,70
8,62
9,68
10,103
11,105
12,72
13,66
14,88
15,65
16,92
17,63
18,73
19,110
20,63
21,73
22,67
23,94
24,68
25,55
26,88
27,78
28,108
29,81
30,84
31,90
32,80
33,92
34,101
35,73
36,72
37,84
38,66
39,99
40,65
41,60
42,78
43,75
44,71
45,77
46,90
47,82
48,90
49,108
50,85
51,87
52,83
53,98
54,105
55,100
56,76
57,63
58,77
59,71
60,77
61,100
62,77
63,94
64,71
65,60
66,86
67,71
68,81
69,95
70,82
71,103
72,102
73,75
74,99
75,99
76,58
77,90
78,57
79,88
80,56
81,69
82,87
83,84
84,104
85,71
86,108
87,106
88,87
89,79
90,81
91,67
92,80
93,93
94,61
95,93
96,82
97,102
98,79
99,95
