0,446
1,445
2,445
3,446
4,445
5,445
6,445
7,446
8,446
9,446
10,445
11,445
12,445
13,446
14,446
15,445
16,445
17,445
18,446
19,446
20,445
21,445
22,445
23,446
24,445
25,445
26,446
27,446
28,445
29,445
30,445
31,445
32,446
33,446
34,445
35,445
36,446
37,445
38,446
39,445
40,446
41,445
42,445
43,445
44,446
45,445
46,446
47,445
48,446
49,446
50,445
51,446
52,446
53,445
54,445
55,445
56,446
57,445
58,446
59,446
60,446
61,445
62,445
63,445
64,446
65,446
66,445
67,445
68,445
69,446
70,446
71,446
72,445
73,445
74,446
75,445
76,445
77,445
78,445
79,446
80,445
81,446
82,446
83,445
84,446
85,446
86,445
87,446
88,446
89,445
90,445
91,445
92,445
93,446
94,445
95,446
96,446
97,445
98,445
99,446
