0,69
1,74
2,71
3,91
4,81
5,97
6,77
7,75
8,98
9,89
10,80
11,98
12,94
13,76
14,81
15,94
16,88
17,82
18,67
19,94
20,99
21,99
22,88
23,91
24,75
25,94
26,67
27,72
28,94
29,94
30,86
31,90
32,85
33,83
34,79
35,96
36,74
37,98
38,88
39,69
40,87
41,82
42,79
43,72
44,78
45,96
46,72
47,98
48,85
49,74
50,80
51,73
52,71
53,95
54,92
55,73
56,69
57,75
58,84
59,90
60,94
61,94
62,76
63,74
64,93
65,98
66,92
67,90
68,69
69,68
70,78
71,93
72,78
73,84
74,82
75,73
76,86
77,89
78,97
79,95
80,89
81,70
82,98
83,84
84,80
85,69
86,78
87,84
88,68
89,76
90,87
91,70
92,70
93,75
94,98
95,79
96,79
97,80
98,77
99,93
