0,123
1,136
2,123
3,112
4,128
5,107
6,125
7,139
8,106
9,114
10,105
11,101
12,133
13,139
14,146
15,129
16,149
17,101
18,150
19,150
20,148
21,103
22,104
23,126
24,124
25,108
26,138
27,145
28,112
29,130
30,150
31,144
32,124
33,112
34,102
35,118
36,144
37,128
38,122
39,146
40,141
41,149
42,134
43,104
44,140
45,143
46,124
47,103
48,130
49,147
50,131
51,123
52,139
53,111
54,143
55,131
56,125
57,125
58,112
59,118
60,120
61,110
62,112
63,145
64,148
65,120
66,111
67,114
68,107
69,104
70,119
71,142
72,150
73,137
74,142
75,116
76,131
77,105
78,112
79,116
80,110
81,101
82,126
83,113
84,149
85,117
86,127
87,150
88,126
89,103
90,112
91,110
92,122
93,138
94,146
95,120
96,150
97,134
98,116
99,144
