1,29
2,17
3,28
4,26
5,24
6,26
7,2
8,13
9,25
10,2
11,33
12,23
13,6
14,35
15,24
16,32
17,16
18,37
19,8
20,2
21,27
22,9
23,43
24,25
25,18
26,36
27,18
28,14
29,38
30,11
31,15
32,28
33,28
34,4
35,15
36,13
37,29
38,17
39,32
40,8
41,25
42,19
43,37
44,30
45,15
46,23
47,24
48,30
49,21
50,31
51,39
52,2
53,2
54,36
55,27
56,19
57,33
58,6
59,32
60,32
61,16
62,1
63,15
64,43
65,12
66,36
67,17
68,40
69,14
70,3
71,10
72,1
73,28
74,1
75,30
76,43
77,30
78,15
79,34
80,6
81,8
82,34
83,7
84,9
85,24
86,40
87,34
88,12
89,45
90,20
91,43
92,16
93,27
94,19
95,20
96,38
97,17
98,37
99,40
100,30
