0,32
1,11
2,55
3,18
4,35
5,39
6,19
7,41
8,20
9,20
10,33
11,55
12,62
13,17
14,32
15,30
16,50
17,51
18,16
19,48
20,78
21,64
22,13
23,15
24,52
25,74
26,35
27,60
28,74
29,61
30,48
31,11
32,24
33,39
34,34
35,44
36,19
37,13
38,14
39,61
40,21
41,47
42,21
43,43
44,37
45,77
46,65
47,28
48,75
49,50
50,77
51,58
52,11
53,21
54,63
55,61
56,44
57,69
58,71
59,33
60,14
61,16
62,53
63,23
64,54
65,25
66,26
67,17
68,17
69,39
70,26
71,40
72,77
73,56
74,44
75,76
76,77
77,51
78,12
79,19
80,38
81,35
82,58
83,12
84,71
85,73
86,40
87,59
88,56
89,36
90,24
91,58
92,46
93,51
94,63
95,48
96,28
97,34
98,32
99,47
