0,156
1,176
2,174
3,166
4,181
5,187
6,163
7,195
8,196
9,163
10,176
11,190
12,163
13,158
14,199
15,188
16,155
17,159
18,195
19,187
20,197
21,154
22,155
23,168
24,187
25,155
26,161
27,169
28,185
29,154
30,165
31,155
32,166
33,163
34,151
35,174
36,160
37,163
38,197
39,199
40,193
41,166
42,196
43,189
44,179
45,181
46,172
47,176
48,171
49,198
50,152
51,156
52,190
53,190
54,192
55,151
56,174
57,174
58,193
59,171
60,172
61,173
62,177
63,164
64,189
65,152
66,184
67,155
68,192
69,168
70,167
71,152
72,163
73,164
74,200
75,185
76,181
77,174
78,177
79,181
80,157
81,199
82,197
83,156
84,184
85,194
86,188
87,176
88,174
89,193
90,188
91,152
92,180
93,193
94,198
95,198
96,188
97,172
98,153
99,159
