0,6667
1,6667
2,6667
3,6667
4,6667
5,6667
6,6667
7,6667
8,6667
9,6667
10,6667
11,6667
12,6667
13,6667
14,6667
15,6667
16,6667
17,6667
18,6667
19,6667
20,6667
21,6667
22,6667
23,6667
24,6667
25,6667
26,6667
27,6667
28,6667
29,6667
30,6667
31,6667
32,6667
33,6667
34,6667
35,6667
36,6667
37,6667
38,6667
39,6667
40,6667
41,6667
42,6667
43,6667
44,6667
45,6667
46,6667
47,6667
48,6667
49,6667
50,6667
51,6667
52,6667
53,6667
54,6667
55,6667
56,6667
57,6667
58,6667
59,6667
60,6667
61,6667
62,6667
63,6667
64,6667
65,6667
66,6667
67,6667
68,6667
69,6667
70,6667
71,6667
72,6667
73,6667
74,6667
75,6667
76,6667
77,6667
78,6667
79,6667
80,6667
81,6667
82,6667
83,6667
84,6667
85,6667
86,6667
87,6667
88,6667
89,6667
90,6667
91,6667
92,6667
93,6667
94,6667
95,6667
96,6667
97,6667
98,6667
99,6667
